Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
Iggy Azalea - Work,Iggy Azalea,165408852,63123,2013.0,Hip-Hop/Rap,"['australian hip hop', 'dance pop', 'pop']",australian hip hop,dance pop,pop
Ace Hood - Bugatti,Ace Hood,165227446,29524,2013.0,Hip-Hop/Rap,"['dirty south rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",dirty south rap,miami hip hop,pop rap
The Neighbourhood - Flawless,The Neighbourhood,165119614,95618,2013.0,Rock,"['modern alternative rock', 'modern rock', 'pop']",modern alternative rock,modern rock,pop
Ministério Zoe - Aquieta Minh'alma,Ministério Zoe,164195671,153919,2013.0,World/Traditional,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']",adoracao,brazilian gospel,rock gospel brasileiro
Linked Horizon - 紅蓮の弓矢,Linked Horizon,163950249,57854,2013.0,Rock,"['anime', 'otacore']",anime,otacore,Unknown
Ty Dolla $ign - Paranoid,Ty Dolla $ign,162656151,21605,2013.0,Hip-Hop/Rap,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",hip hop,pop rap,r&b
Luke Bryan - Drink A Beer,Luke Bryan,161420155,61989,2013.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
Calibre 50 - Javier El De Los Llanos,Calibre 50,160950752,80195,2013.0,World/Traditional,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",banda,corrido,musica mexicana
Drake - Furthest Thing,Drake,160733782,33639,2013.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
Alejandro Fernández - Hoy Tengo Ganas De Ti,Alejandro Fernández,159642174,68241,2013.0,Pop,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",latin arena pop,latin pop,mariachi
Helene Fischer - Atemlos durch die Nacht,Helene Fischer,159206615,66179,2013.0,Pop,['schlager'],schlager,Unknown,Unknown
Justin Bieber - Nothing Like Us,Justin Bieber,159161434,13854,2013.0,Pop,"['canadian pop', 'pop']",canadian pop,pop,Unknown
Pritam - Subhanallah,Pritam,158690251,302103,2013.0,World/Traditional,"['filmi', 'indian instrumental', 'modern bollywood']",filmi,indian instrumental,modern bollywood
Julión Álvarez y su Norteño Banda - Y Así Fue,Julión Álvarez y su Norteño Banda,158543303,178556,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']",banda,musica mexicana,norteno
August Alsina - I Luv This Shit,August Alsina,157126061,52904,2013.0,Pop,"['pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",pop r&b,pop rap,r&b
Drake - The Language,Drake,156304542,17096,2013.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
J Balvin - Yo Te Lo Dije,J Balvin,156116285,58499,2013.0,World/Traditional,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",reggaeton,reggaeton colombiano,trap latino
Arctic Monkeys - Fireside,Arctic Monkeys,155995866,51434,2013.0,Rock,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",garage rock,modern rock,permanent wave
Eminem - Headlights,Eminem,155819695,23411,2013.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
Pharrell Williams - Just A Cloud Away,Pharrell Williams,155426552,86806,2013.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
La Arrolladora Banda El Limón De Rene Camacho - El Ruido De Tus Zapatos,La Arrolladora Banda El Limón De Rene Camacho,155424745,203710,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno']",banda,musica mexicana,norteno
Juicy J - Bandz A Make Her Dance,Juicy J,155255424,40802,2013.0,Hip-Hop/Rap,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",crunk,memphis hip hop,pop rap
Airbag - Por Mil Noches,Airbag,155193647,174073,2013.0,Rock,['argentine rock'],argentine rock,Unknown,Unknown
Dropkick Murphys - Rose Tattoo,Dropkick Murphys,155136864,45753,2013.0,Rock,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk']",boston punk,boston rock,celtic punk
John Legend - You & I (Nobody in the World),John Legend,155132249,18914,2013.0,Pop,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",neo soul,pop,pop soul
The War On Drugs - Red Eyes,The War On Drugs,154292317,58086,2013.0,Pop,"['chamber pop', 'indie rock', 'modern rock', 'philly indie']",chamber pop,indie rock,modern rock
Twenty One Pilots - Trees,Twenty One Pilots,153872534,21025,2013.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
Eminem - Legacy,Eminem,153441317,17512,2013.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
Thomas Rhett - Get Me Some Of That,Thomas Rhett,152901844,47620,2013.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
GIMS - J'me tire,GIMS,152110775,81064,2013.0,Hip-Hop/Rap,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap conscient']",french hip hop,pop urbaine,r&b francais
Sara Bareilles - I Choose You,Sara Bareilles,151814103,20763,2013.0,Pop,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",acoustic pop,ectofolk,lilith
Drake - Come Thru,Drake,151334418,51887,2013.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
Arctic Monkeys - Stop The World I Wanna Get Off With You,Arctic Monkeys,151005954,88999,2013.0,Rock,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",garage rock,modern rock,permanent wave
Childish Gambino - III. Urn,Childish Gambino,149333934,138866,2013.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap']",atl hip hop,hip hop,rap
will.i.am - This Is Love,will.i.am,149160635,29474,2013.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
Maejor - Lolly,Maejor,149128776,56741,2013.0,Hip-Hop/Rap,['detroit hip hop'],detroit hip hop,Unknown,Unknown
"Childish Gambino - III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino,148954871,45778,2013.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap']",atl hip hop,hip hop,rap
Childish Gambino - I. The Worst Guys,Childish Gambino,148444001,31765,2013.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap']",atl hip hop,hip hop,rap
James Arthur - Certain Things,James Arthur,148016341,67870,2013.0,Pop,"['pop', 'talent show', 'uk pop']",pop,talent show,uk pop
Queens of the Stone Age - I Sat by the Ocean,Queens of the Stone Age,147594076,43124,2013.0,Metal,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",alternative metal,alternative rock,grunge
Twenty One Pilots - The Run and Go,Twenty One Pilots,147212531,22915,2013.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
Tori Kelly - Dear No One,Tori Kelly,146873200,16698,2013.0,Pop,"['pop', 'post-teen pop']",pop,post-teen pop,Unknown
Eminem - Beautiful Pain,Eminem,146304448,26541,2013.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
Daddy Yankee - La Nueva Y La Ex,Daddy Yankee,146208608,57995,2013.0,Hip-Hop/Rap,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,reggaeton,trap latino
One Direction - Diana,One Direction,146173327,32938,2013.0,Pop,"['boy band', 'pop', 'post-teen pop', 'talent show']",boy band,pop,post-teen pop
Klangkarussell - Sonnentanz,Klangkarussell,145748148,33186,2013.0,Pop,"['austrian pop', 'deep euro house']",austrian pop,deep euro house,Unknown
OneRepublic - Something I Need,OneRepublic,145009435,27772,2013.0,Pop,"['piano rock', 'pop']",piano rock,pop,Unknown
Big Yamo - Entre la Playa Ella y Yo,Big Yamo,144912454,98218,2013.0,Hip-Hop/Rap,['electro latino'],electro latino,Unknown,Unknown
Ed Sheeran - Nina,Ed Sheeran,144645819,13721,2013.0,Pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop,singer-songwriter pop,uk pop
What So Not - High You Are (Branchez Remix),What So Not,144120485,37456,2013.0,Electronic/Dance,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']",aussietronica,brostep,edm
Kacey Musgraves - Follow Your Arrow,Kacey Musgraves,143967727,37466,2013.0,World/Traditional,"['classic texas country', 'country dawn']",classic texas country,country dawn,Unknown
GROUPLOVE - Ways to Go,GROUPLOVE,143894620,21194,2013.0,Rock,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",indie rock,la indie,modern alternative rock
Lorde - 400 Lux,Lorde,142305513,29728,2013.0,Pop,"['art pop', 'metropopolis', 'nz pop', 'pop']",art pop,metropopolis,nz pop
Ed Sheeran - Runaway,Ed Sheeran,142097475,13853,2013.0,Pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop,singer-songwriter pop,uk pop
Kanye West - New Slaves,Kanye West,141907302,42613,2013.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
SALES - Renee,SALES,141907228,59681,2013.0,,,,,
Cole Swindell - Chillin' It,Cole Swindell,141779531,51053,2013.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
Fitz and The Tantrums - The Walker,Fitz and The Tantrums,141673659,42558,2013.0,Indie/Alternative,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",la indie,modern alternative rock,modern rock
A$AP Rocky - LVL,A$AP Rocky,141479726,281959,2013.0,Hip-Hop/Rap,"['east coast hip hop', 'hip hop', 'rap']",east coast hip hop,hip hop,rap
AJR - I'm Ready,AJR,141262355,17904,2013.0,,,,,
Daft Punk - Doin' it Right,Daft Punk,141009357,26802,2013.0,Electronic/Dance,"['electro', 'filter house', 'rock']",electro,filter house,rock
Ariana Grande - Tattooed Heart,Ariana Grande,140936109,42596,2013.0,Pop,['pop'],pop,Unknown,Unknown
The Killers - Shot At The Night,The Killers,140918315,40610,2013.0,Rock,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",alternative rock,dance rock,modern rock
Ariana Grande - Baby I,Ariana Grande,140516622,35429,2013.0,Pop,['pop'],pop,Unknown,Unknown
Icona Pop - All Night,Icona Pop,139830746,40449,2013.0,Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",candy pop,dance pop,electropop
Twenty One Pilots - Screen,Twenty One Pilots,139682843,18831,2013.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
Kings of Leon - Wait for Me,Kings of Leon,139658051,48932,2013.0,Rock,"['modern rock', 'rock']",modern rock,rock,Unknown
Tyga - Switch Lanes,Tyga,138460134,20726,2013.0,Hip-Hop/Rap,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,pop rap,rap
Mr. Probz - Waves,Mr. Probz,138268787,26336,2013.0,Pop,['pop dance'],pop dance,Unknown,Unknown
Arctic Monkeys - I Want It All,Arctic Monkeys,138072946,39785,2013.0,Rock,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",garage rock,modern rock,permanent wave
Luke Bryan - Crash My Party,Luke Bryan,137678910,35297,2013.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
Prince Royce - Te Robaré,Prince Royce,137596714,62522,2013.0,World/Traditional,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",bachata,latin hip hop,latin pop
Escape the Fate - One For the Money,Escape the Fate,137577858,75991,2013.0,Metal,"['alternative metal', 'metalcore', 'neon pop punk', 'pixie', 'pop punk', 'post-grunge', 'screamo']",alternative metal,metalcore,neon pop punk
Twenty One Pilots - Fake You Out,Twenty One Pilots,137514689,33956,2013.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
Wankelmut - My Head Is A Jungle,Wankelmut,137147017,36528,2013.0,Electronic/Dance,['deep euro house'],deep euro house,Unknown,Unknown
"Tyler, The Creator - Answer","Tyler, The Creator",136825289,132393,2013.0,Hip-Hop/Rap,"['hip hop', 'rap']",hip hop,rap,Unknown
London Grammar - Hey Now,London Grammar,136498669,51094,2013.0,Pop,"['metropopolis', 'nottingham indie']",metropopolis,nottingham indie,Unknown
Capital Cities - Kangaroo Court,Capital Cities,135902803,41611,2013.0,Pop,"['metropopolis', 'modern rock']",metropopolis,modern rock,Unknown
Daft Punk - Giorgio by Moroder,Daft Punk,135546792,41299,2013.0,Electronic/Dance,"['electro', 'filter house', 'rock']",electro,filter house,rock
Pesado - Ojalá que te mueras,Pesado,135065450,96874,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno']",banda,musica mexicana,norteno
Drake - Wu-Tang Forever,Drake,134761422,26033,2013.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
BTS - We Are Bulletproof Pt.2,BTS,134605775,25788,2013.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
"Palak Muchhal - Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal,134179006,198280,2013.0,World/Traditional,"['filmi', 'modern bollywood']",filmi,modern bollywood,Unknown
Pesado - A chillar a otra parte,Pesado,134134216,166698,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno']",banda,musica mexicana,norteno
Lady Gaga - G.U.Y.,Lady Gaga,134111684,49627,2013.0,Pop,"['art pop', 'dance pop', 'pop']",art pop,dance pop,pop
The Neighbourhood - A Little Death,The Neighbourhood,134095219,159224,2013.0,Rock,"['modern alternative rock', 'modern rock', 'pop']",modern alternative rock,modern rock,pop
Kanye West - On Sight,Kanye West,133605933,98107,2013.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
A$AP Rocky - 1Train,A$AP Rocky,133014573,36197,2013.0,Hip-Hop/Rap,"['east coast hip hop', 'hip hop', 'rap']",east coast hip hop,hip hop,rap
Fall Out Boy - Just One Yesterday,Fall Out Boy,130834930,24421,2013.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
Paramore - Interlude: I'm Not Angry Anymore,Paramore,130685456,39784,2013.0,Pop,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",candy pop,modern rock,pixie
Kevin Gates - Thinking with My Dick,Kevin Gates,130408736,42912,2013.0,Hip-Hop/Rap,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",baton rouge rap,pop rap,rap
Claptone - No Eyes,Claptone,129179329,48928,2013.0,Electronic/Dance,"['german house', 'german techno', 'progressive house']",german house,german techno,progressive house
Daft Punk - Give Life Back to Music,Daft Punk,129129795,34289,2013.0,Electronic/Dance,"['electro', 'filter house', 'rock']",electro,filter house,rock
Arctic Monkeys - Mad Sounds,Arctic Monkeys,128480279,31451,2013.0,Rock,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",garage rock,modern rock,permanent wave
Los Ángeles Azules - Entrega De Amor,Los Ángeles Azules,128144845,135968,2013.0,World/Traditional,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']",gruperas inmortales,musica mexicana,nu-cumbia
Silent Sanctuary - Sa'yo,Silent Sanctuary,128035455,110582,2013.0,World/Traditional,['opm'],opm,Unknown,Unknown
Kanye West - Hold My Liquor,Kanye West,127776706,37427,2013.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
Gabrielle Aplin - Please Don't Say You Love Me,Gabrielle Aplin,126981220,12470,2013.0,Pop,"['acoustic pop', 'indie anthem-folk', 'neo-singer-songwriter', 'uk pop', 'viral pop']",acoustic pop,indie anthem-folk,neo-singer-songwriter
The Clash - I Fought the Law,The Clash,126361368,47605,2013.0,Rock,"['alternative rock', 'permanent wave', 'punk', 'rock']",alternative rock,permanent wave,punk
Earl Sweatshirt - Chum,Earl Sweatshirt,125984520,19306,2013.0,Hip-Hop/Rap,"['alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",alternative hip hop,drumless hip hop,experimental hip hop
J Balvin - Tranquila,J Balvin,125659243,41075,2013.0,World/Traditional,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",reggaeton,reggaeton colombiano,trap latino
Pesado - Loco,Pesado,125490934,75838,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno']",banda,musica mexicana,norteno
Los Primos MX - Mi Bello Ángel,Los Primos MX,124860605,59325,2013.0,World/Traditional,"['banda', 'duranguense', 'musica mexicana', 'norteno']",banda,duranguense,musica mexicana
Mac Miller - Objects in the Mirror,Mac Miller,124838070,51112,2013.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
Rhye - Open,Rhye,124675310,23745,2013.0,,,,,
Drake - Own It,Drake,124354345,18605,2013.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
Banda Tierra Sagrada - El Bueno y el Malo,Banda Tierra Sagrada,124301633,93275,2013.0,World/Traditional,"['banda', 'musica mexicana', 'norteno']",banda,musica mexicana,norteno
EXO - Growl,EXO,124102916,41459,2013.0,,,,,
Blake Shelton - Sure Be Cool If You Did,Blake Shelton,124040999,15726,2013.0,World/Traditional,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",classic oklahoma country,contemporary country,country
John Mayer - Wildfire,John Mayer,123915355,23638,2013.0,Rock,"['neo mellow', 'singer-songwriter']",neo mellow,singer-songwriter,Unknown
Fall Out Boy - Young Volcanoes,Fall Out Boy,123870464,19807,2013.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
Vampire Weekend - Unbelievers,Vampire Weekend,123786224,18326,2013.0,Pop,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",baroque pop,chamber pop,garage rock
Grupo Revelação - Tá Escrito,Grupo Revelação,123417169,109097,2013.0,World/Traditional,"['pagode', 'pagode novo']",pagode,pagode novo,Unknown
Kings of Leon - Supersoaker,Kings of Leon,123220218,25548,2013.0,Rock,"['modern rock', 'rock']",modern rock,rock,Unknown
Mariah Carey - #Beautiful,Mariah Carey,122854492,23898,2013.0,Pop,"['dance pop', 'pop', 'urban contemporary']",dance pop,pop,urban contemporary
J. Cole - Rich Niggaz,J. Cole,122638871,22613,2013.0,Hip-Hop/Rap,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",conscious hip hop,hip hop,north carolina hip hop
Wale - Bad,Wale,122492595,75915,2013.0,Pop,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",pop rap,r&b,rap
Jogja Hip Hop Foundation - Cintamu Sepahit Topi Miring,Jogja Hip Hop Foundation,122197381,113832,2013.0,Hip-Hop/Rap,['indonesian hip hop'],indonesian hip hop,Unknown,Unknown
Heroes Del Silencio - La chispa adecuada (Bendecida 3),Heroes Del Silencio,121969116,60118,2013.0,Rock,"['latin alternative', 'latin rock', 'musica aragonesa', 'rock en espanol', 'spanish rock']",latin alternative,latin rock,musica aragonesa
